longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,170078.0,NEAR BAY
-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,253595.01,NEAR OCEAN
-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,147895.0,<1H OCEAN
-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,132336.0,INLAND
-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,201771.0,<1H OCEAN
-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,364730.17,<1H OCEAN
-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,185791.0,<1H OCEAN
-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,318764.11,<1H OCEAN
-118.12,34.11,48.0,2124.0,319.0,785.0,319.0,5.2131,342782.04,<1H OCEAN
-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,262193.01,INLAND
-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,256712.0,<1H OCEAN
-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,233421.01,<1H OCEAN
-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,371163.33,NEAR BAY
-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,288261.0,<1H OCEAN
-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,346299.03,<1H OCEAN
-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,57694.0,INLAND
-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,377724.19,<1H OCEAN
-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,217423.0,<1H OCEAN
-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,188674.0,<1H OCEAN
-121.18,37.96,35.0,411.0,74.0,193.0,59.0,2.5625,135195.0,INLAND
-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,80144.0,INLAND
-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,74723.0,INLAND
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,374517.15,<1H OCEAN
-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,90633.0,NEAR OCEAN
-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,184218.04,<1H OCEAN
-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,63892.0,INLAND
-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,286940.0,NEAR OCEAN
-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,74731.0,INLAND
-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,6.706,437682.48,<1H OCEAN
-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,256363.0,<1H OCEAN
-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415,476589.69,<1H OCEAN
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,115088.0,<1H OCEAN
-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,165096.0,INLAND
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,273705.06,NEAR OCEAN
-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,222337.0,<1H OCEAN
-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,220368.01,<1H OCEAN
-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,83686.0,NEAR OCEAN
-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669,374794.08,<1H OCEAN
-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,115262.0,INLAND
-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,350524.02,NEAR OCEAN
-122.26,37.85,50.0,1120.0,283.0,697.0,264.0,2.125,145764.0,NEAR BAY
-118.04,33.99,36.0,3531.0,754.0,1613.0,697.0,3.2359,191158.0,<1H OCEAN
-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,246034.0,<1H OCEAN
-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,87727.99,INLAND
-117.94,33.84,25.0,4016.0,831.0,2166.0,774.0,3.1884,195865.0,<1H OCEAN
-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,160968.0,INLAND
-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,104415.0,<1H OCEAN
-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,248409.04,<1H OCEAN
-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,109345.0,INLAND
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,129190.0,<1H OCEAN
-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,174958.0,NEAR BAY
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,500001.0,<1H OCEAN
-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,91399.0,NEAR OCEAN
-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,229019.0,<1H OCEAN
-117.29,33.2,16.0,2150.0,461.0,1428.0,407.0,2.4754,160828.0,NEAR OCEAN
-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,249948.03,<1H OCEAN
-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,211907.0,<1H OCEAN
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,125524.0,INLAND
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,198583.0,<1H OCEAN
-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,177181.0,INLAND
-117.27,34.16,32.0,2894.0,427.0,1151.0,446.0,6.2236,257924.04,INLAND
-118.23,33.93,36.0,501.0,123.0,487.0,118.0,1.3,101883.0,<1H OCEAN
-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069,87854.0,INLAND
-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,322338.12,NEAR OCEAN
-120.47,34.63,23.0,2441.0,463.0,1392.0,434.0,3.7917,172501.0,NEAR OCEAN
-119.32,36.2,25.0,1427.0,246.0,772.0,221.0,2.2262,72039.0,INLAND
-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,338923.04,<1H OCEAN
-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,122860.0,<1H OCEAN
-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,195895.0,<1H OCEAN
-117.13,32.76,29.0,2568.0,682.0,1191.0,642.0,2.1094,141572.0,NEAR OCEAN
-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,198999.0,INLAND
-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,354153.01,NEAR BAY
-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,120569.0,INLAND
-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,247576.0,<1H OCEAN
-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,275931.1,NEAR OCEAN
-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,274267.0,<1H OCEAN
-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,226058.0,NEAR BAY
-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,157454.0,INLAND
-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,174853.0,INLAND
-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,147165.0,INLAND
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,245877.0,<1H OCEAN
-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,296873.02,<1H OCEAN
-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,77974.0,INLAND
-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,186678.0,<1H OCEAN
-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,148678.0,<1H OCEAN
-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,107594.0,INLAND
-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,114388.0,<1H OCEAN
-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,246368.0,<1H OCEAN
-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578,402403.03,NEAR OCEAN
-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,158875.0,<1H OCEAN
-120.33,34.87,24.0,2590.0,404.0,1093.0,338.0,3.9375,208492.02,<1H OCEAN
-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,195136.02,<1H OCEAN
-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,358538.22,NEAR OCEAN
-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,420099.28,<1H OCEAN
-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,93048.0,INLAND
-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,88396.0,INLAND
-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,203826.0,<1H OCEAN
-117.7,33.6,26.0,2283.0,506.0,634.0,469.0,2.3774,124752.01,<1H OCEAN
-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,348728.0,INLAND
-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,104476.0,INLAND
-121.7,37.93,10.0,3258.0,612.0,1779.0,558.0,4.6587,205036.0,INLAND
-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171,113093.02,NEAR BAY
-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,123972.0,INLAND
-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,262596.02,<1H OCEAN
-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,304394.12,NEAR BAY
-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,216174.0,INLAND
-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,335912.15,<1H OCEAN
-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,388611.14,NEAR OCEAN
-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,121729.0,INLAND
-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,241192.0,<1H OCEAN
-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,109244.0,NEAR OCEAN
-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,432156.32,<1H OCEAN
-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,258469.0,NEAR BAY
-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,248899.0,<1H OCEAN
-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,91656.0,INLAND
-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,163620.0,<1H OCEAN
-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,61155.0,INLAND
-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,173373.0,<1H OCEAN
-117.92,33.94,27.0,4566.0,620.0,2045.0,664.0,5.583,263657.0,<1H OCEAN
-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,124481.0,INLAND
-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,354737.02,<1H OCEAN
-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,190682.0,NEAR OCEAN
-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,140436.0,<1H OCEAN
-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,95448.0,INLAND
-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,91390.0,INLAND
-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,199015.0,<1H OCEAN
-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,182989.0,<1H OCEAN
-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,146584.0,<1H OCEAN
-118.07,33.9,42.0,1007.0,224.0,776.0,228.0,3.8672,170444.0,<1H OCEAN
-122.27,37.84,52.0,2436.0,541.0,1015.0,478.0,1.725,152915.01,NEAR BAY
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,316229.03,NEAR OCEAN
-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,419668.23,<1H OCEAN
-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,141336.0,INLAND
-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,114146.0,INLAND
-122.45,37.69,17.0,2359.0,501.0,884.0,504.0,3.0625,238144.0,NEAR OCEAN
-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,171439.0,<1H OCEAN
-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889,195958.0,<1H OCEAN
-120.46,34.64,11.0,562.0,164.0,504.0,147.0,2.0161,149923.01,NEAR OCEAN
-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,120728.0,<1H OCEAN
-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,193799.01,NEAR OCEAN
-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,114651.0,INLAND
-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375,244861.0,NEAR OCEAN
-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,211636.0,<1H OCEAN
-118.47,34.25,21.0,2692.0,477.0,1330.0,456.0,4.5417,234682.0,<1H OCEAN
-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2.0529,141857.0,NEAR OCEAN
-118.15,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,164938.0,<1H OCEAN
-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,215759.09,NEAR OCEAN
-117.96,33.78,33.0,1520.0,,658.0,242.0,4.875,219588.02,<1H OCEAN
-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,232542.0,NEAR OCEAN
-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,308991.0,<1H OCEAN
-117.89,34.1,34.0,2048.0,411.0,1456.0,416.0,3.125,164624.0,<1H OCEAN
-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,149939.0,NEAR BAY
-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,347804.13,NEAR OCEAN
-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,158855.0,<1H OCEAN
-118.18,33.98,30.0,1735.0,573.0,2237.0,545.0,2.3444,157139.0,<1H OCEAN
-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112,234397.0,<1H OCEAN
-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,169233.0,INLAND
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,177612.0,<1H OCEAN
-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,214005.0,<1H OCEAN
-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,349397.08,NEAR BAY
-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,53941.99,INLAND
-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.631,130157.0,<1H OCEAN
-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597,225657.01,NEAR OCEAN
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,128671.0,INLAND
-119.64,36.56,34.0,576.0,117.0,363.0,97.0,2.0658,68590.0,INLAND
-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,118485.0,INLAND
-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,206892.0,NEAR BAY
-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,377411.03,NEAR OCEAN
-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,180021.0,<1H OCEAN
-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,191642.0,<1H OCEAN
-117.32,34.12,37.0,2868.0,574.0,2055.0,563.0,2.3508,81202.0,INLAND
-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,94426.0,INLAND
-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,272315.0,<1H OCEAN
-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,207503.0,<1H OCEAN
-122.37,37.58,43.0,2506.0,432.0,967.0,428.0,4.7404,401962.04,NEAR OCEAN
-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,154311.0,<1H OCEAN
-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,69955.0,INLAND
-117.27,32.85,26.0,1373.0,,608.0,268.0,4.425,309836.13,NEAR OCEAN
-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,247477.03,<1H OCEAN
-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,273325.0,<1H OCEAN
-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,271354.0,INLAND
-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,231247.0,NEAR OCEAN
-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,204344.0,<1H OCEAN
-118.36,34.16,32.0,2455.0,556.0,989.0,493.0,4.0764,339810.08,<1H OCEAN
-117.89,33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,282139.01,<1H OCEAN
-121.48,38.56,50.0,1587.0,448.0,877.0,380.0,2.0833,88770.0,INLAND
-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,86434.0,INLAND
-120.85,37.49,42.0,264.0,72.0,310.0,70.0,1.4063,77804.0,INLAND
-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,500001.0,<1H OCEAN
-118.1,34.13,44.0,1745.0,237.0,693.0,248.0,9.7912,491882.89,<1H OCEAN
-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,159898.0,<1H OCEAN
-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,227484.0,<1H OCEAN
-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,454678.54,NEAR OCEAN
-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,214522.02,NEAR OCEAN
-116.44,34.12,18.0,5584.0,1303.0,2250.0,1158.0,1.5823,75568.0,INLAND
-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,315782.01,<1H OCEAN
-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,337915.04,<1H OCEAN
-119.34,35.6,33.0,2143.0,488.0,1732.0,509.0,1.9362,58340.0,INLAND
-121.86,37.42,20.0,5032.0,808.0,2695.0,801.0,6.6227,297457.02,<1H OCEAN
-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,107767.0,INLAND
-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,82287.0,INLAND
-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,118364.0,<1H OCEAN
-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,93736.0,INLAND
-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,459686.49,<1H OCEAN
-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,61810.0,INLAND
-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,113831.0,INLAND
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,287570.02,NEAR BAY
-120.2,34.63,14.0,2647.0,515.0,1487.0,488.0,4.4519,259735.01,NEAR OCEAN
-117.12,32.75,20.0,1406.0,413.0,850.0,412.0,2.3261,140934.0,NEAR OCEAN
-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,148653.0,INLAND
-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,219039.0,<1H OCEAN
-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,302676.03,<1H OCEAN
-117.06,33.02,17.0,2635.0,389.0,994.0,359.0,5.8966,274655.01,<1H OCEAN
-118.1,34.05,31.0,3559.0,734.0,2975.0,715.0,3.756,196944.0,<1H OCEAN
-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389,213169.0,<1H OCEAN
-118.21,33.81,43.0,905.0,199.0,764.0,204.0,3.3214,163914.0,NEAR OCEAN
-122.26,37.85,52.0,2643.0,626.0,1212.0,620.0,1.9167,192110.01,NEAR BAY
-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,195736.06,<1H OCEAN
-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,226986.0,<1H OCEAN
-120.74,39.39,18.0,453.0,117.0,152.0,77.0,1.3523,90007.0,INLAND
-118.13,33.91,36.0,1967.0,316.0,910.0,306.0,4.4948,216763.0,<1H OCEAN
-124.1,40.88,35.0,2987.0,578.0,1581.0,585.0,2.0657,80077.0,NEAR OCEAN
-116.52,33.85,13.0,7559.0,1444.0,3189.0,1105.0,3.4886,145530.0,INLAND
-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,2.7434,128733.0,INLAND
-122.27,37.84,52.0,1688.0,337.0,853.0,325.0,2.1806,147750.0,NEAR BAY
-121.49,39.49,20.0,2505.0,468.0,1174.0,429.0,2.9965,98586.0,INLAND
-121.3,37.94,40.0,452.0,109.0,412.0,97.0,1.3417,61651.0,INLAND
-117.62,33.42,23.0,2656.0,515.0,998.0,435.0,4.0294,271059.04,NEAR OCEAN
-119.63,36.6,33.0,1589.0,294.0,1102.0,307.0,1.9676,60956.0,INLAND
-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915,105932.0,<1H OCEAN
-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844,165789.0,<1H OCEAN
-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762,144683.0,<1H OCEAN
-117.98,33.75,37.0,1264.0,274.0,783.0,273.0,3.3438,182171.0,<1H OCEAN
-118.35,33.8,32.0,1434.0,296.0,672.0,285.0,4.875,338831.0,<1H OCEAN
-122.02,37.38,43.0,1261.0,317.0,836.0,333.0,4.0911,248756.0,<1H OCEAN
-117.09,32.79,36.0,1936.0,345.0,861.0,343.0,3.8333,166983.0,NEAR OCEAN
-117.98,33.95,35.0,4055.0,652.0,1758.0,639.0,6.1898,360512.15,<1H OCEAN
-119.73,34.43,35.0,2703.0,654.0,1383.0,631.0,4.5278,323699.04,NEAR OCEAN
-121.44,38.49,31.0,4297.0,788.0,2083.0,771.0,3.3878,108450.0,INLAND
-118.2,33.87,26.0,703.0,202.0,757.0,212.0,2.525,151417.0,<1H OCEAN
-118.14,33.76,37.0,3242.0,698.0,1080.0,629.0,3.901,432234.35,NEAR OCEAN
-122.34,41.06,33.0,2149.0,498.0,631.0,273.0,1.8816,68470.0,INLAND
-116.89,32.85,15.0,3560.0,593.0,1757.0,574.0,5.1185,195246.0,<1H OCEAN
-117.97,33.68,26.0,3653.0,568.0,1930.0,585.0,5.7301,256767.0,<1H OCEAN
-122.1,37.36,32.0,1433.0,199.0,498.0,201.0,9.3586,498703.94,NEAR BAY
-123.25,38.54,27.0,3658.0,764.0,1278.0,518.0,3.3536,222393.0,NEAR OCEAN
-116.94,32.75,4.0,14934.0,2479.0,6945.0,2418.0,5.1221,228771.0,<1H OCEAN
-117.71,33.63,16.0,2497.0,500.0,1357.0,456.0,4.5909,221568.0,<1H OCEAN
-117.97,33.82,26.0,4013.0,985.0,2442.0,922.0,3.7655,193243.0,<1H OCEAN
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,174643.0,NEAR BAY
-118.06,33.86,16.0,5603.0,938.0,3045.0,893.0,5.0778,255327.0,<1H OCEAN
-120.46,37.33,4.0,786.0,116.0,368.0,109.0,6.3215,231068.0,INLAND
-122.27,37.98,23.0,3455.0,479.0,1375.0,474.0,6.0289,295999.04,NEAR BAY
-118.15,34.59,33.0,2111.0,429.0,1067.0,397.0,3.7344,131644.0,INLAND
-122.14,37.41,35.0,2419.0,426.0,949.0,433.0,6.4588,406076.08,NEAR BAY
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,88175.0,NEAR BAY
-118.27,34.1,41.0,3729.0,740.0,1364.0,707.0,5.7778,366663.21,<1H OCEAN
-119.69,36.46,29.0,1702.0,301.0,914.0,280.0,2.8125,78121.0,INLAND
-118.5,34.26,33.0,2831.0,510.0,1340.0,504.0,4.8316,236307.0,<1H OCEAN
-121.83,37.28,17.0,3057.0,606.0,2030.0,602.0,5.2166,258078.0,<1H OCEAN
-121.52,39.12,37.0,102.0,17.0,29.0,14.0,4.125,116160.0,INLAND
-122.41,37.63,37.0,1252.0,275.0,878.0,287.0,4.2262,270510.0,NEAR OCEAN
-120.88,38.58,8.0,3417.0,604.0,1703.0,623.0,4.0827,159235.0,INLAND
-118.25,34.14,37.0,584.0,260.0,552.0,235.0,1.8235,216223.01,<1H OCEAN
-122.28,37.75,20.0,1156.0,365.0,583.0,326.0,3.1972,246805.07,NEAR BAY
-116.52,32.9,18.0,4454.0,852.0,1754.0,656.0,4.57,177004.0,INLAND
-117.91,33.78,33.0,2729.0,549.0,2223.0,535.0,4.0362,192967.0,<1H OCEAN
-118.37,34.09,24.0,630.0,172.0,257.0,147.0,5.5224,360959.2,<1H OCEAN
-118.23,34.1,46.0,2483.0,587.0,2121.0,553.0,2.2788,161410.0,<1H OCEAN
-122.41,37.79,52.0,3610.0,1286.0,1504.0,1047.0,3.2059,451348.61,NEAR BAY
-122.08,37.3,30.0,2268.0,404.0,1197.0,372.0,7.0813,432623.39,<1H OCEAN
-121.3,38.13,27.0,1004.0,192.0,470.0,192.0,2.8942,115029.0,INLAND
-119.63,36.58,22.0,1794.0,435.0,1127.0,359.0,1.2647,57076.0,INLAND
-120.61,35.1,14.0,2919.0,691.0,1896.0,577.0,2.4003,152481.0,<1H OCEAN
-117.13,33.89,4.0,1611.0,239.0,275.0,84.0,3.5781,161591.01,INLAND
-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,58656.0,INLAND
-118.21,34.18,14.0,2672.0,335.0,1113.0,318.0,12.1579,496631.94,<1H OCEAN
-120.93,37.67,6.0,3491.0,657.0,2075.0,644.0,3.3844,133903.0,INLAND
-120.0,36.7,33.0,1902.0,370.0,1168.0,358.0,2.6852,71068.0,INLAND
-122.44,37.8,52.0,3830.0,,1310.0,963.0,3.4801,472845.65,NEAR BAY
-118.35,33.97,26.0,1725.0,431.0,1130.0,404.0,3.2708,220461.0,<1H OCEAN
-119.33,36.89,15.0,1879.0,411.0,755.0,294.0,2.0,82087.0,INLAND
-117.95,33.92,11.0,3127.0,706.0,1594.0,694.0,4.3426,202093.0,<1H OCEAN
-118.35,33.89,25.0,1769.0,440.0,1371.0,414.0,3.0833,230572.0,<1H OCEAN
-122.42,37.75,52.0,2112.0,528.0,1227.0,513.0,3.5536,309855.0,NEAR BAY
-121.96,37.71,6.0,8072.0,1050.0,3386.0,1062.0,7.2494,337443.0,<1H OCEAN
-121.06,37.67,31.0,906.0,146.0,383.0,129.0,3.4167,150775.0,INLAND
-118.05,34.11,42.0,3677.0,627.0,1779.0,622.0,5.1509,396549.01,INLAND
